index,ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,TREND,SEASONAL,RESID
1877,HOSPI_2,3400892075761,11,2090.0,4.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2124.5833333333335,-161.1631944444445,126.57986111111103
1878,HOSPI_3,3400892075761,11,1950.0,6.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2449.583333333333,-383.5069444444441,-116.07638888888891
1879,HOSPI_4,3400892075761,11,9450.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9686.25,44.49652777777777,-280.74652777777777
1880,HOSPI_1,3400892088310,11,1942.0,5.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,2144.0416666666665,-67.17939814814818,-134.86226851851833
1881,HOSPI_2,3400892088310,11,2877.0,9.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2875.9583333333335,-193.0104166666668,194.05208333333331
1882,HOSPI_3,3400892088310,11,4890.0,6.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4645.291666666667,115.87268518518475,128.83564814814827
1883,HOSPI_4,3400892088310,11,6970.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6970.0,178.8715277777776,-178.8715277777776
1884,HOSPI_1,3400892203645,11,1272.0,3.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1219.0833333333333,20.877314814814795,32.03935185185195
1885,HOSPI_2,3400892203645,11,2990.0,5.5,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3187.083333333333,-270.2592592592592,73.17592592592615
1886,HOSPI_3,3400892203645,11,5785.0,10.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,5462.708333333334,216.03009259259244,106.26157407407362
1887,HOSPI_4,3400892203645,11,11050.0,2.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9439.583333333332,1881.4236111111113,-271.00694444444343
1888,HOSPI_1,3400892508566,11,2640.0,2.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,3328.4999999999995,-340.683449074074,-347.8165509259255
1890,HOSPI_3,3400892508566,11,4190.0,3.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4840.416666666666,40.76388888888901,-691.1805555555551
1891,HOSPI_4,3400892508566,11,5350.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,7225.833333333333,-2127.4479166666674,251.6145833333344
1892,HOSPI_1,3400892669236,11,9345.0,13.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,5962.583333333334,1557.495949074074,1824.9207175925922
1893,HOSPI_2,3400892669236,11,6842.0,14.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,8103.500000000001,-1051.3090277777783,-210.19097222222263
1894,HOSPI_3,3400892669236,11,9765.0,10.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10252.166666666668,-430.60011574074133,-56.56655092592655
1895,HOSPI_4,3400892669236,11,26942.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,27913.666666666668,-259.3657407407415,-712.3009259259263
1896,HOSPI_1,3400892697789,11,1020.0,2.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,991.4166666666666,-3.137731481481495,31.721064814814866
1897,HOSPI_2,3400892697789,11,960.0,2.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,767.0833333333333,65.9375,126.97916666666674
1898,HOSPI_3,3400892697789,11,1730.0,2.5,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,1715.4166666666665,-32.99189814814812,47.5752314814816
1899,HOSPI_4,3400892697789,11,14760.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,13216.25,558.75,985.0
1900,HOSPI_1,3400892729589,11,4108.0,4.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,3758.9999999999995,176.5804398148148,172.41956018518565
1901,HOSPI_2,3400892729589,11,3780.0,8.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,4474.666666666667,-606.5543981481485,-88.11226851851848
1902,HOSPI_3,3400892729589,11,7140.0,9.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6522.499999999999,276.22106481481467,341.27893518518624
1903,HOSPI_4,3400892729589,11,19500.0,1.5,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,18445.0,-1347.517361111111,2402.5173611111113
1904,HOSPI_1,3400892745848,11,5840.0,7.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,6730.166666666666,-434.94444444444474,-455.2222222222213
1905,HOSPI_2,3400892745848,11,3090.0,7.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3738.75,-575.601851851852,-73.14814814814804
1906,HOSPI_3,3400892745848,11,600.0,1.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,469.1666666666667,104.22453703703698,26.608796296296333
1907,HOSPI_4,3400892745848,11,12780.0,1.5,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,12732.5,139.35763888888889,-91.85763888888889
1908,HOSPI_1,3400892761527,11,6263.0,4.5,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,4939.541666666667,583.7019675925924,739.7563657407406
1909,HOSPI_2,3400892761527,11,11484.0,10.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,12215.833333333332,-1004.987847222222,273.1545138888898
1910,HOSPI_3,3400892761527,11,29075.0,19.5,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,29041.625,-1256.4924768518533,1289.8674768518533
1911,HOSPI_4,3400892761527,11,5900.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6508.333333333334,-624.0451388888891,15.711805555555202
1912,HOSPI_1,3400892761695,11,1600.0,2.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1600.1249999999998,-17.706018518518505,17.581018518518732
1913,HOSPI_2,3400892761695,11,15090.0,14.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,15458.333333333332,-1029.7609953703702,661.4276620370381
1914,HOSPI_3,3400892761695,11,26140.0,13.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,26171.166666666664,-2292.4375000000005,2261.270833333336
1915,HOSPI_4,3400892761695,11,8160.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8854.583333333334,-831.0706018518528,136.48726851851882
1916,HOSPI_1,3400893022634,11,3513.0,7.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,3163.4166666666665,203.61226851851856,145.97106481481492
1917,HOSPI_2,3400893022634,11,3752.0,11.5,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,5124.708333333333,-960.8946759259259,-411.81365740740716
1918,HOSPI_3,3400893022634,11,2930.0,2.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3578.166666666666,-478.6996527777773,-169.46701388888874
1920,HOSPI_1,3400893736135,11,2280.0,5.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1963.4999999999995,136.68750000000017,179.81250000000028
1921,HOSPI_2,3400893736135,11,3915.0,7.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3790.416666666667,136.40682870370347,-11.823495370370438
1922,HOSPI_3,3400893736135,11,4710.0,5.5,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4785.416666666666,-241.2037037037034,165.78703703703735
1923,HOSPI_4,3400893736135,11,6400.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,7833.333333333333,-933.9062499999999,-499.42708333333314
1924,HOSPI_1,3400893826706,11,3480.0,4.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,3210.5,161.31076388888877,108.18923611111123
1925,HOSPI_2,3400893826706,11,1711.0,6.5,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1916.2083333333335,-169.57696759259264,-35.63136574074085
1926,HOSPI_3,3400893826706,11,8065.0,8.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7280.249999999999,591.9988425925927,192.7511574074082
1927,HOSPI_4,3400893826706,11,5050.0,1.0,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,5838.749999999999,-71.86921296296259,-716.8807870370365
1928,HOSPI_1,3400893875490,11,8378.0,13.0,2017-11-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,8555.291666666668,-63.47916666666731,-113.81250000000057
1929,HOSPI_2,3400893875490,11,8605.0,13.0,2017-11-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,8835.041666666666,-669.346064814815,439.30439814814895
1930,HOSPI_3,3400893875490,11,14076.0,17.0,2017-11-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,14113.208333333332,-306.24189814814815,269.03356481481603
1931,HOSPI_4,3400893875490,11,25630.0,1.5,2017-11-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,22875.416666666668,2409.224537037036,345.3587962962961
1932,HOSPI_1,3400890837149,12,3670.0,6.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,2883.7499999999995,416.81828703703724,369.4317129629632
1933,HOSPI_2,3400890837149,12,3090.0,7.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2550.0,59.664351851851855,480.33564814814815
1934,HOSPI_3,3400890837149,12,4410.0,6.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3983.333333333333,661.8807870370372,-235.2141203703702
1935,HOSPI_4,3400890837149,12,19700.0,2.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,17137.5,155.84490740740677,2406.655092592593
1936,HOSPI_1,3400891191226,12,2800.0,7.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,2480.0833333333335,251.4774305555554,68.43923611111111
1937,HOSPI_2,3400891191226,12,2950.0,9.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2304.166666666666,112.43634259259292,533.396990740741
1938,HOSPI_3,3400891191226,12,6650.0,12.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6666.916666666666,-445.25347222222155,428.3368055555555
1939,HOSPI_4,3400891191226,12,10380.0,2.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9360.833333333334,-1590.1388888888898,2609.3055555555557
1940,HOSPI_1,3400891225037,12,12750.0,8.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,15700.95833333333,-1120.5254629629626,-1830.4328703703677
1941,HOSPI_2,3400891225037,12,14840.0,20.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,14819.416666666668,-1204.2060185185187,1224.7893518518508
1942,HOSPI_3,3400891225037,12,9430.0,10.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10356.666666666668,-748.321759259261,-178.34490740740694
1943,HOSPI_4,3400891225037,12,29120.0,2.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,26650.0,822.1064814814824,1647.8935185185176
1944,HOSPI_1,3400891235203,12,1750.0,5.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1502.6666666666667,164.46412037037032,82.86921296296293
1945,HOSPI_2,3400891235203,12,1280.0,7.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1352.9166666666667,-191.0266203703704,118.10995370370367
1946,HOSPI_3,3400891235203,12,900.0,1.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,932.0833333333333,283.66898148148147,-315.7523148148147
1947,HOSPI_4,3400891235203,12,7200.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,5962.5,-176.21527777777777,1413.7152777777778
1948,HOSPI_1,3400891996128,12,57190.0,23.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,55918.416666666664,2135.967592592592,-864.3842592592564
1949,HOSPI_2,3400891996128,12,62896.0,23.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,72599.25,-12058.474537037038,2355.2245370370383
1950,HOSPI_3,3400891996128,12,102990.0,33.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,103579.58333333333,2642.7372685185182,-3232.3206018518467
1951,HOSPI_4,3400891996128,12,220900.0,2.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,207706.24999999994,25702.814236111135,-12509.064236111077
1952,HOSPI_1,3400892052120,12,2700.0,3.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,2729.5833333333335,77.12962962962948,-106.71296296296296
1953,HOSPI_2,3400892052120,12,1840.0,6.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,1825.416666666667,-156.52199074074096,171.105324074074
1954,HOSPI_3,3400892052120,12,1540.0,2.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,1507.5,120.93171296296278,-88.43171296296278
1955,HOSPI_4,3400892052120,12,7920.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8860.0,-18.42013888888887,-921.5798611111111
1956,HOSPI_1,3400892065366,12,4946.0,7.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,4802.666666666667,214.87210648148107,-71.53877314814804
1957,HOSPI_2,3400892065366,12,5948.0,14.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,6299.875,-622.8750000000001,271.0000000000001
1958,HOSPI_3,3400892065366,12,7150.0,8.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,7404.083333333332,-136.09259259259275,-117.99074074073937
1959,HOSPI_4,3400892065366,12,19230.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,20082.5,1047.4131944444443,-1899.9131944444443
1960,HOSPI_1,3400892075761,12,1400.0,2.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1300.5000000000002,93.80266203703687,5.697337962962905
1961,HOSPI_2,3400892075761,12,1880.0,7.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2122.9166666666665,-356.37152777777766,113.45486111111114
1962,HOSPI_3,3400892075761,12,2350.0,6.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,2452.9166666666665,96.90972222222237,-199.82638888888889
1963,HOSPI_4,3400892075761,12,10170.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9636.25,716.9965277777778,-183.24652777777783
1964,HOSPI_1,3400892088310,12,2469.0,4.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,2353.833333333333,91.29976851851856,23.866898148148408
1965,HOSPI_2,3400892088310,12,2799.0,4.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,2799.333333333333,-327.4687499999999,327.13541666666686
1966,HOSPI_3,3400892088310,12,3980.0,8.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4603.625,-160.9606481481483,-462.66435185185173
1967,HOSPI_4,3400892088310,12,8570.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,7360.833333333333,737.2048611111111,471.9618055555559
1968,HOSPI_1,3400892203645,12,1480.0,4.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1319.5,127.31481481481475,33.18518518518525
1969,HOSPI_2,3400892203645,12,3495.0,5.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3215.2083333333335,-161.8217592592594,441.6134259259259
1970,HOSPI_3,3400892203645,12,6195.0,10.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,5531.875,1325.4050925925928,-662.2800925925928
1971,HOSPI_4,3400892203645,12,10450.0,2.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,9381.25,733.5069444444442,335.24305555555577
1972,HOSPI_1,3400892508566,12,4630.0,4.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,3492.1666666666665,679.7748842592591,458.05844907407436
1974,HOSPI_3,3400892508566,12,5860.0,4.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,4815.416666666666,429.93055555555554,614.6527777777784
1975,HOSPI_4,3400892508566,12,5650.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,7138.333333333333,-882.6562500000005,-605.6770833333326
1976,HOSPI_1,3400892669236,12,9154.0,14.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,6800.041666666667,1043.2667824074074,1310.6915509259256
1977,HOSPI_2,3400892669236,12,8152.0,22.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,8181.041666666667,-765.0173611111114,735.9756944444445
1978,HOSPI_3,3400892669236,12,10026.0,10.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,10239.916666666666,-276.05844907407436,62.1417824074083
1979,HOSPI_4,3400892669236,12,29276.0,2.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,27954.916666666668,-196.4907407407415,1517.5740740740737
1980,HOSPI_1,3400892697789,12,1410.0,3.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1060.5833333333333,220.4039351851852,129.01273148148155
1981,HOSPI_2,3400892697789,12,240.0,1.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,778.3333333333334,-327.39583333333337,-210.9375
1982,HOSPI_3,3400892697789,12,980.0,2.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,1680.4166666666663,-436.32523148148147,-264.0914351851848
1983,HOSPI_4,3400892697789,12,12600.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,13222.5,-1916.875,1294.375
1984,HOSPI_1,3400892729589,12,4810.0,5.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,4023.583333333333,496.53877314814804,289.87789351851893
1985,HOSPI_2,3400892729589,12,3708.0,5.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,4533.833333333333,-854.4293981481483,28.596064814815236
1986,HOSPI_3,3400892729589,12,5720.0,10.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,6530.833333333332,-544.1956018518518,-266.6377314814803
1987,HOSPI_4,3400892729589,12,17910.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,18213.75,-50.642361111111086,-253.1076388888889
1988,HOSPI_1,3400892745848,12,7772.0,11.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,7135.374999999999,510.7430555555554,125.88194444444554
1989,HOSPI_2,3400892745848,12,3930.0,14.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,3793.75,-341.85185185185196,478.10185185185196
1990,HOSPI_3,3400892745848,12,530.0,1.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,475.4166666666667,25.057870370370374,29.52546296296294
1991,HOSPI_4,3400892745848,12,12480.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,12565.0,638.1076388888889,-723.1076388888889
1992,HOSPI_1,3400892761527,12,2810.0,4.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,5320.583333333332,-1192.3813657407402,-1318.201967592592
1993,HOSPI_2,3400892761527,12,12083.0,12.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,12203.333333333334,-1222.3628472222229,1102.029513888889
1994,HOSPI_3,3400892761527,12,29480.0,20.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,28791.375000000004,1007.5908564814788,-318.96585648148243
1995,HOSPI_4,3400892761527,12,5050.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,6289.583333333333,31.163194444444784,-1270.7465277777778
1996,HOSPI_1,3400892761695,12,1604.0,3.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,1684.0833333333333,8.66898148148141,-88.75231481481467
1997,HOSPI_2,3400892761695,12,14330.0,14.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,15414.791666666666,-2053.5109953703704,968.7193287037044
1998,HOSPI_3,3400892761695,12,28030.0,13.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,26152.83333333333,1026.104166666669,851.0625000000025
1999,HOSPI_4,3400892761695,12,8440.0,1.0,2017-12-01,39.0,1843319.0,2556.0,15650.0,4500.0,467.0,254570.0,0.0,5.0,8464.0,285.0,8795.833333333332,-452.94560185185185,97.11226851851973
2000,HOSPI_1,3400893022634,12,3120.0,6.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,3334.5000000000005,-26.26273148148175,-188.2372685185187
2001,HOSPI_2,3400893022634,12,5832.0,5.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,5111.874999999999,-130.4988425925923,850.6238425925932
2002,HOSPI_3,3400893022634,12,3730.0,2.0,2017-12-01,50.0,1144892.0,1316.0,7356.0,2027.0,521.0,117583.0,1046.0,2556.0,1141.0,120.0,3533.2083333333326,-235.9079861111108,432.6996527777782
2004,HOSPI_1,3400893736135,12,1815.0,3.0,2017-12-01,12.0,572443.0,806.0,5303.0,1360.0,106.0,80667.0,0.0,0.0,1239.0,122.0,2070.5416666666665,-84.18750000000001,-171.35416666666652
2005,HOSPI_2,3400893736135,12,3693.0,3.0,2017-12-01,5.0,539067.0,714.0,5001.0,1157.0,187.0,75420.0,0.0,1236.0,261.0,0.0,4070.3333333333335,-159.96817129629648,-217.365162037037
