ID_SITE_RATTACHE,HOSPI_CODE_UCD,YEAR,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,ID_SITE_RATTACHE_NUM
HOSPI_3,3400892203645,2019,2,1705.0,5.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892203645,2019,2,7250.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892508566,2019,2,2840.0,3.0,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892508566,2019,2,70.0,1.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892508566,2019,2,3990.0,4.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892508566,2019,2,5500.0,2.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892669236,2019,2,9331.0,14.5,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892669236,2019,2,10622.0,14.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892669236,2019,2,10379.0,13.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892669236,2019,2,14688.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892697789,2019,2,530.0,2.0,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892697789,2019,2,950.0,3.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892697789,2019,2,1680.0,2.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892697789,2019,2,12270.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892729589,2019,2,4580.0,9.5,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892729589,2019,2,4830.0,3.5,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892729589,2019,2,7050.0,10.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892729589,2019,2,16050.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892745848,2019,2,7688.0,7.5,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892745848,2019,2,5010.0,12.5,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892745848,2019,2,240.0,1.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892745848,2019,2,8889.0,1.5,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892761527,2019,2,3835.0,5.0,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892761527,2019,2,12250.0,10.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892761527,2019,2,26230.0,23.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892761527,2019,2,6350.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892761695,2019,2,1455.0,2.0,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892761695,2019,2,14885.0,13.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892761695,2019,2,27035.0,12.5,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892761695,2019,2,10780.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893022634,2019,2,2787.0,7.0,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893022634,2019,2,5346.0,5.5,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893022634,2019,2,3700.0,1.5,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893022634,2019,2,5760.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893736135,2019,2,1730.0,4.0,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893736135,2019,2,4350.0,7.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893736135,2019,2,6020.0,6.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893736135,2019,2,7970.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893826706,2019,2,3240.0,3.5,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893826706,2019,2,1776.0,6.0,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893826706,2019,2,8975.0,7.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893826706,2019,2,6450.0,1.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893875490,2019,2,8399.0,13.5,2019-02,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893875490,2019,2,8838.0,15.5,2019-02,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893875490,2019,2,12865.0,16.0,2019-02,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893875490,2019,2,21010.0,2.0,2019-02,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400890837149,2019,3,330.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400890837149,2019,3,2690.0,7.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400890837149,2019,3,3650.0,6.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400890837149,2019,3,2100.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891191226,2019,3,220.0,12.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891191226,2019,3,3220.0,6.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891191226,2019,3,5980.0,11.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891191226,2019,3,1280.0,2.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891225037,2019,3,1360.0,2.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891225037,2019,3,21140.0,21.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891225037,2019,3,11780.0,9.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891225037,2019,3,4920.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891235203,2019,3,0.0,2.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891235203,2019,3,1590.0,5.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891235203,2019,3,0.0,1.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891235203,2019,3,300.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891996128,2019,3,2500.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891996128,2019,3,62450.0,30.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891996128,2019,3,104130.0,30.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891996128,2019,3,24000.0,2.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892052120,2019,3,280.0,5.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892052120,2019,3,2090.0,3.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892052120,2019,3,1200.0,3.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892052120,2019,3,1290.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892065366,2019,3,300.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892065366,2019,3,8875.0,12.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892065366,2019,3,8380.0,9.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892065366,2019,3,3450.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892075761,2019,3,80.0,5.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892075761,2019,3,2300.0,6.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892075761,2019,3,2860.0,8.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892075761,2019,3,1680.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892088310,2019,3,145.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892088310,2019,3,2834.0,10.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892088310,2019,3,3945.0,5.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892088310,2019,3,2040.0,3.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892203645,2019,3,60.0,3.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892203645,2019,3,205.0,1.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892203645,2019,3,3930.0,10.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892203645,2019,3,400.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892508566,2019,3,250.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892508566,2019,3,20.0,1.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892508566,2019,3,3760.0,4.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892508566,2019,3,1550.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892669236,2019,3,788.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892669236,2019,3,9422.0,10.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892669236,2019,3,10910.0,13.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892669236,2019,3,0.0,2.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892697789,2019,3,25.0,2.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892697789,2019,3,930.0,2.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892697789,2019,3,2210.0,3.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892697789,2019,3,2070.0,2.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892729589,2019,3,470.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892729589,2019,3,5170.0,8.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892729589,2019,3,7380.0,9.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892729589,2019,3,2730.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892745848,2019,3,890.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892745848,2019,3,4740.0,8.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892745848,2019,3,290.0,1.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892745848,2019,3,900.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892761527,2019,3,295.0,8.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892761527,2019,3,12709.0,10.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892761527,2019,3,29485.0,23.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892761527,2019,3,1000.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892761695,2019,3,30.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892761695,2019,3,15779.0,11.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892761695,2019,3,27985.0,14.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892761695,2019,3,1900.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893022634,2019,3,187.0,3.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893022634,2019,3,5080.0,17.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893022634,2019,3,200.0,2.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893022634,2019,3,1160.0,3.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893736135,2019,3,180.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893736135,2019,3,4167.0,10.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893736135,2019,3,5630.0,7.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893736135,2019,3,2410.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893826706,2019,3,40.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893826706,2019,3,2120.0,4.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893826706,2019,3,7835.0,8.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893826706,2019,3,1150.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400893875490,2019,3,764.0,1.0,2019-03,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400893875490,2019,3,8043.0,12.0,2019-03,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400893875490,2019,3,13135.0,17.0,2019-03,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400893875490,2019,3,2860.0,1.0,2019-03,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400890837149,2019,4,10.0,1.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400890837149,2019,4,3050.0,10.0,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400890837149,2019,4,3290.0,6.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400890837149,2019,4,0.0,1.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891191226,2019,4,0.0,12.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891191226,2019,4,2810.0,5.5,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891191226,2019,4,5550.0,12.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891191226,2019,4,0.0,2.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891225037,2019,4,50.0,1.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891225037,2019,4,18290.0,21.5,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891225037,2019,4,12490.0,11.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891225037,2019,4,0.0,1.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891235203,2019,4,2.0,1.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891235203,2019,4,1210.0,4.0,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891235203,2019,4,10.0,1.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891235203,2019,4,0.0,1.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400891996128,2019,4,30.0,1.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400891996128,2019,4,74790.0,29.0,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400891996128,2019,4,109280.0,31.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400891996128,2019,4,0.0,2.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892052120,2019,4,0.0,5.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892052120,2019,4,1860.0,5.0,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892052120,2019,4,1070.0,2.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892052120,2019,4,0.0,1.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892065366,2019,4,0.0,1.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892065366,2019,4,9982.0,8.0,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892065366,2019,4,8190.0,9.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892065366,2019,4,0.0,1.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
HOSPI_1,3400892075761,2019,4,0.0,5.0,2019-04,12.0,569894.0,843.0,5438.0,1353.0,100.0,82997.0,0.0,0.0,1141.0,92.0,1
HOSPI_2,3400892075761,2019,4,2650.0,5.0,2019-04,5.0,542302.0,706.0,5013.0,1141.0,141.0,76593.0,0.0,1007.0,206.0,0.0,2
HOSPI_3,3400892075761,2019,4,3450.0,9.0,2019-04,50.0,1171739.0,1318.0,7578.0,2011.0,529.0,116793.0,1099.0,2297.0,1169.0,124.0,3
HOSPI_4,3400892075761,2019,4,0.0,1.0,2019-04,39.0,1871364.0,2639.0,15774.0,4530.0,514.0,263011.0,0.0,770.0,8031.0,172.0,4
