DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,N_ETB,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,RESID,SEASONAL,SEJ_HAD,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,TREND,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12,YEAR_2013,YEAR_2014,YEAR_2015,YEAR_2016,YEAR_2017,YEAR_2018,YEAR_2019,HOSPI_HOSPI_1,HOSPI_HOSPI_2,HOSPI_HOSPI_3,HOSPI_HOSPI_4,CLUSTER
2014-12-01,3400892508566,2063.0,521.0,50.0,4.0,7129.0,1107398.0,1158.0,3780.0,2433.0,-447.6342592592586,-144.0324074074074,594.0,117781.0,2903.0,97.0,1302.0,4371.666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400892669236,2063.0,521.0,50.0,14.0,7129.0,1107398.0,1158.0,9018.0,3006.0,-1054.9097222222213,-300.17361111111074,594.0,117781.0,2903.0,97.0,1302.0,10373.083333333332,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400892697789,1418.0,151.0,12.0,1.0,5321.0,571632.0,684.0,1280.0,1076.6666666666667,56.70393518518533,96.62939814814816,0.0,71879.0,0.0,79.0,1194.0,1126.6666666666663,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400892697789,2063.0,521.0,50.0,4.0,7129.0,1107398.0,1158.0,2650.0,1310.0,440.7002314814818,-252.53356481481484,594.0,117781.0,2903.0,97.0,1302.0,2461.833333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400892729589,1418.0,151.0,12.0,3.0,5321.0,571632.0,684.0,3178.0,2639.333333333333,655.9931712962962,115.92349537037028,0.0,71879.0,0.0,79.0,1194.0,2406.083333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400892729589,2063.0,521.0,50.0,7.0,7129.0,1107398.0,1158.0,5960.0,3046.0,793.8194444444453,-276.31944444444434,594.0,117781.0,2903.0,97.0,1302.0,5442.499999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400892745848,2063.0,521.0,50.0,2.0,7129.0,1107398.0,1158.0,680.0,226.66666666666663,113.0185185185185,148.64814814814812,594.0,117781.0,2903.0,97.0,1302.0,418.33333333333337,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400892761527,1418.0,151.0,12.0,3.0,5321.0,571632.0,684.0,4896.0,10288.666666666666,498.0902777777772,241.5763888888889,0.0,71879.0,0.0,79.0,1194.0,4156.333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400892761527,2063.0,521.0,50.0,24.0,7129.0,1107398.0,1158.0,32885.0,12593.666666666666,2908.584027777778,1340.124305555554,594.0,117781.0,2903.0,97.0,1302.0,28636.291666666668,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400892761695,1418.0,151.0,12.0,3.0,5321.0,571632.0,684.0,2440.0,7873.333333333333,762.8581018518522,-12.024768518518464,0.0,71879.0,0.0,79.0,1194.0,1689.1666666666663,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400892761695,2063.0,521.0,50.0,15.0,7129.0,1107398.0,1158.0,26110.0,9516.666666666666,-172.17557870370092,-380.4494212962954,594.0,117781.0,2903.0,97.0,1302.0,26662.625,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400893022634,1418.0,151.0,12.0,4.0,5321.0,571632.0,684.0,2881.0,960.3333333333334,548.8598379629634,-60.443171296296384,0.0,71879.0,0.0,79.0,1194.0,2392.583333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400893022634,2063.0,521.0,50.0,1.0,7129.0,1107398.0,1158.0,20.0,967.0,248.7238425925925,-238.1405092592592,594.0,117781.0,2903.0,97.0,1302.0,9.416666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400893736135,1418.0,151.0,12.0,2.0,5321.0,571632.0,684.0,1670.0,2180.0,-30.49513888888876,-148.0881944444445,0.0,71879.0,0.0,79.0,1194.0,1848.5833333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400893736135,2063.0,521.0,50.0,8.0,7129.0,1107398.0,1158.0,5170.0,2280.0,374.158796296297,-383.3254629629631,594.0,117781.0,2903.0,97.0,1302.0,5179.166666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400893826706,1418.0,151.0,12.0,3.0,5321.0,571632.0,684.0,2630.0,2311.6666666666665,625.8895833333336,-21.014583333333384,0.0,71879.0,0.0,79.0,1194.0,2025.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400893826706,2063.0,521.0,50.0,5.0,7129.0,1107398.0,1158.0,4530.0,2386.6666666666665,-93.73379629629704,-11.141203703703884,594.0,117781.0,2903.0,97.0,1302.0,4634.875000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2014-12-01,3400893875490,1418.0,151.0,12.0,7.0,5321.0,571632.0,684.0,9490.0,6971.333333333333,1499.5931712962963,869.2818287037037,0.0,71879.0,0.0,79.0,1194.0,7121.125,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2014-12-01,3400893875490,2063.0,521.0,50.0,16.0,7129.0,1107398.0,1158.0,12710.0,7400.0,120.76180555555491,-567.2618055555567,594.0,117781.0,2903.0,97.0,1302.0,13156.500000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
2015-01-01,3400890837149,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,1020.0,1336.6666666666667,-253.11481481481465,203.11481481481488,0.0,74102.0,0.0,57.0,1140.0,1069.9999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400890837149,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,3150.0,1390.0,-290.3414351851851,174.92476851851856,650.0,118924.0,2878.0,75.0,1334.0,3265.4166666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400891191226,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,2408.0,2152.6666666666665,-159.56620370370365,290.89953703703713,0.0,74102.0,0.0,57.0,1140.0,2276.6666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400891191226,2053.0,493.0,50.0,11.0,7161.0,1120190.0,1239.0,4470.0,2292.6666666666665,-94.03125000000028,-121.80208333333368,650.0,118924.0,2878.0,75.0,1334.0,4685.833333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400891225037,1411.0,94.0,12.0,8.0,5295.0,571879.0,684.0,10790.0,5540.0,297.59652777777865,2160.4868055555557,0.0,74102.0,0.0,57.0,1140.0,8331.916666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400891225037,2053.0,493.0,50.0,7.0,7161.0,1120190.0,1239.0,5690.0,5493.333333333333,-1391.3275462962956,665.9108796296297,650.0,118924.0,2878.0,75.0,1334.0,6415.416666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400891235203,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,2065.0,2378.333333333333,604.4017361111113,-53.56840277777777,0.0,74102.0,0.0,57.0,1140.0,1514.1666666666663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400891235203,2053.0,493.0,50.0,11.0,7161.0,1120190.0,1239.0,4110.0,2058.333333333333,-654.4537037037037,-9.296296296296276,650.0,118924.0,2878.0,75.0,1334.0,4773.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400891996128,1411.0,94.0,12.0,14.0,5295.0,571879.0,684.0,48310.0,54980.0,-899.4076388888889,7453.157638888889,0.0,74102.0,0.0,57.0,1140.0,41756.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400891996128,2053.0,493.0,50.0,40.0,7161.0,1120190.0,1239.0,113350.0,53886.66666666666,5919.252314814826,4281.581018518517,650.0,118924.0,2878.0,75.0,1334.0,103149.16666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892052120,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2540.0,1640.0,119.41874999999992,190.24791666666655,0.0,74102.0,0.0,57.0,1140.0,2230.333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892052120,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,1770.0,1436.6666666666667,-146.98958333333292,-142.76041666666663,650.0,118924.0,2878.0,75.0,1334.0,2059.7499999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892065366,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,3033.0,3431.0,-862.3344907407403,813.8344907407408,0.0,74102.0,0.0,57.0,1140.0,3081.4999999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892065366,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,6400.0,3144.333333333333,-260.1666666666657,145.08333333333357,650.0,118924.0,2878.0,75.0,1334.0,6515.083333333332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892075761,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1150.0,1416.6666666666667,-19.58043981481468,88.74710648148142,0.0,74102.0,0.0,57.0,1140.0,1080.8333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892075761,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,2540.0,1230.0,-145.2928240740737,129.8761574074072,650.0,118924.0,2878.0,75.0,1334.0,2555.4166666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892088310,2053.0,493.0,50.0,8.0,7161.0,1120190.0,1239.0,5262.0,1754.0,-127.25729166666622,447.4239583333332,650.0,118924.0,2878.0,75.0,1334.0,4941.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892203645,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,1215.0,2368.333333333333,1.3339120370372657,74.04108796296296,0.0,74102.0,0.0,57.0,1140.0,1139.6249999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892203645,2053.0,493.0,50.0,10.0,7161.0,1120190.0,1239.0,5590.0,2268.333333333333,373.8408564814808,141.3674768518522,650.0,118924.0,2878.0,75.0,1334.0,5074.791666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892508566,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,3860.0,2546.6666666666665,758.9449074074074,316.7217592592591,0.0,74102.0,0.0,57.0,1140.0,2784.333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892508566,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,5530.0,3130.0,572.7824074074074,598.4675925925926,650.0,118924.0,2878.0,75.0,1334.0,4358.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892669236,2053.0,493.0,50.0,14.0,7161.0,1120190.0,1239.0,10846.0,3615.3333333333335,161.22916666666637,246.02083333333363,650.0,118924.0,2878.0,75.0,1334.0,10438.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892697789,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,880.0,1176.6666666666667,-272.7405092592592,-1.8428240740741044,0.0,74102.0,0.0,57.0,1140.0,1154.5833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892697789,2053.0,493.0,50.0,3.0,7161.0,1120190.0,1239.0,2420.0,1100.0,-301.5914351851852,229.34143518518525,650.0,118924.0,2878.0,75.0,1334.0,2492.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892729589,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,3400.0,3120.0,305.7848379629631,490.2151620370369,0.0,74102.0,0.0,57.0,1140.0,2604.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892729589,2053.0,493.0,50.0,10.0,7161.0,1120190.0,1239.0,5680.0,3026.6666666666665,170.06944444444576,-0.4861111111109117,650.0,118924.0,2878.0,75.0,1334.0,5510.416666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892745848,2053.0,493.0,50.0,1.0,7161.0,1120190.0,1239.0,360.0,120.0,-72.18981481481478,4.689814814814788,650.0,118924.0,2878.0,75.0,1334.0,427.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892761527,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,4270.0,12385.0,-750.9236111111102,550.4236111111111,0.0,74102.0,0.0,57.0,1140.0,4470.499999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892761527,2053.0,493.0,50.0,19.0,7161.0,1120190.0,1239.0,27160.0,10476.666666666666,-1164.638194444444,-352.236805555556,650.0,118924.0,2878.0,75.0,1334.0,28676.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400892761695,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,2000.0,9370.0,190.60810185185207,76.47523148148142,0.0,74102.0,0.0,57.0,1140.0,1732.9166666666663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400892761695,2053.0,493.0,50.0,14.0,7161.0,1120190.0,1239.0,27525.0,9841.666666666666,1453.9980324074072,-792.2480324074072,650.0,118924.0,2878.0,75.0,1334.0,26863.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400893022634,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,2836.0,952.0,135.30428240740758,222.2790509259259,0.0,74102.0,0.0,57.0,1140.0,2478.4166666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400893736135,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,1870.0,2346.6666666666665,-200.689583333333,95.85624999999996,0.0,74102.0,0.0,57.0,1140.0,1974.833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400893736135,2053.0,493.0,50.0,7.0,7161.0,1120190.0,1239.0,4430.0,2100.0,-433.3273148148145,-367.4226851851855,650.0,118924.0,2878.0,75.0,1334.0,5230.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400893826706,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,3199.0,2576.333333333333,508.2923611111116,493.12430555555534,0.0,74102.0,0.0,57.0,1140.0,2197.583333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400893826706,2053.0,493.0,50.0,5.0,7161.0,1120190.0,1239.0,4735.0,2644.6666666666665,-217.78935185185225,157.70601851851828,650.0,118924.0,2878.0,75.0,1334.0,4795.083333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-01-01,3400893875490,1411.0,94.0,12.0,10.0,5295.0,571879.0,684.0,9200.0,7303.333333333333,545.259837962962,1006.2401620370372,0.0,74102.0,0.0,57.0,1140.0,7648.500000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-01-01,3400893875490,2053.0,493.0,50.0,18.0,7161.0,1120190.0,1239.0,13453.0,7551.0,-3.349305555553002,182.2243055555548,650.0,118924.0,2878.0,75.0,1334.0,13274.124999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400890837149,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,560.0,1236.6666666666667,-386.78148148148136,-19.885185185185158,0.0,74102.0,0.0,57.0,1140.0,966.6666666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400890837149,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,2810.0,1123.3333333333333,-25.34143518518539,-437.9918981481481,650.0,118924.0,2878.0,75.0,1334.0,3273.333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400891191226,1411.0,94.0,12.0,5.0,5295.0,571879.0,684.0,2035.0,2168.333333333333,-404.7328703703705,165.89953703703702,0.0,74102.0,0.0,57.0,1140.0,2273.833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400891191226,2053.0,493.0,50.0,11.0,7161.0,1120190.0,1239.0,4270.0,2101.6666666666665,-113.19791666666691,-357.21875000000006,650.0,118924.0,2878.0,75.0,1334.0,4740.416666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400891225037,1411.0,94.0,12.0,6.0,5295.0,571879.0,684.0,6990.0,4226.666666666667,-1993.125694444444,679.9590277777777,0.0,74102.0,0.0,57.0,1140.0,8303.166666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400891225037,2053.0,493.0,50.0,6.0,7161.0,1120190.0,1239.0,5190.0,4060.0,-181.674768518518,-1107.491898148148,650.0,118924.0,2878.0,75.0,1334.0,6479.166666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400891235203,1411.0,94.0,12.0,6.0,5295.0,571879.0,684.0,1720.0,1943.3333333333333,193.4850694444446,14.098263888888894,0.0,74102.0,0.0,57.0,1140.0,1512.4166666666663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400891235203,2053.0,493.0,50.0,11.0,7161.0,1120190.0,1239.0,3600.0,1773.3333333333333,-1251.5370370370372,102.37037037037024,650.0,118924.0,2878.0,75.0,1334.0,4749.166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400891996128,1411.0,94.0,12.0,17.0,5295.0,571879.0,684.0,51180.0,54843.333333333336,5467.078472222223,2919.1715277777766,0.0,74102.0,0.0,57.0,1140.0,42793.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400891996128,2053.0,493.0,50.0,35.0,7161.0,1120190.0,1239.0,80610.0,43930.0,-12935.192129629622,-9021.891203703706,650.0,118924.0,2878.0,75.0,1334.0,102567.08333333331,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892052120,1411.0,94.0,12.0,4.0,5295.0,571879.0,684.0,2330.0,1366.6666666666667,-140.17847222222196,149.84513888888893,0.0,74102.0,0.0,57.0,1140.0,2320.333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892052120,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,2110.0,1480.0,202.8020833333336,-58.38541666666664,650.0,118924.0,2878.0,75.0,1334.0,1965.583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892065366,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,2955.0,3118.333333333333,-435.2094907407408,308.8344907407408,0.0,74102.0,0.0,57.0,1140.0,3081.375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892065366,2053.0,493.0,50.0,9.0,7161.0,1120190.0,1239.0,6470.0,3141.6666666666665,53.63888888888872,-199.97222222222172,650.0,118924.0,2878.0,75.0,1334.0,6616.333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892075761,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1080.0,1206.6666666666667,-144.58043981481484,136.45543981481484,0.0,74102.0,0.0,57.0,1140.0,1088.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892075761,2053.0,493.0,50.0,7.0,7161.0,1120190.0,1239.0,2140.0,1073.3333333333333,-139.66782407407374,-279.0821759259258,650.0,118924.0,2878.0,75.0,1334.0,2558.7499999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892088310,2053.0,493.0,50.0,7.5,7161.0,1120190.0,1239.0,5472.0,1824.0,744.9857638888891,-207.73576388888907,650.0,118924.0,2878.0,75.0,1334.0,4934.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892203645,1411.0,94.0,12.0,2.5,5295.0,571879.0,684.0,1145.0,2245.0,-39.04108796296288,-0.0005787037036313,0.0,74102.0,0.0,57.0,1140.0,1184.0416666666663,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892203645,2053.0,493.0,50.0,9.0,7161.0,1120190.0,1239.0,4995.0,2046.6666666666667,817.2436342592589,-910.160300925926,650.0,118924.0,2878.0,75.0,1334.0,5087.916666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892508566,1411.0,94.0,12.0,2.5,5295.0,571879.0,684.0,3945.0,3158.333333333333,495.528240740741,507.2217592592594,0.0,74102.0,0.0,57.0,1140.0,2942.2499999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892508566,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,4790.0,2911.6666666666665,878.8240740740741,-463.4074074074071,650.0,118924.0,2878.0,75.0,1334.0,4374.583333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892669236,2053.0,493.0,50.0,12.5,7161.0,1120190.0,1239.0,8352.0,2784.0,-1189.2847222222215,-906.7569444444443,650.0,118924.0,2878.0,75.0,1334.0,10448.041666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892697789,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1190.0,1203.3333333333333,60.80115740740737,-52.46782407407412,0.0,74102.0,0.0,57.0,1140.0,1181.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892697789,2053.0,493.0,50.0,4.0,7161.0,1120190.0,1239.0,2400.0,1196.6666666666667,90.49189814814828,-135.65856481481478,650.0,118924.0,2878.0,75.0,1334.0,2445.1666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892729589,1411.0,94.0,12.0,3.5,5295.0,571879.0,684.0,3400.0,3026.6666666666665,632.7431712962966,-23.826504629629696,0.0,74102.0,0.0,57.0,1140.0,2791.083333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892729589,2053.0,493.0,50.0,7.5,7161.0,1120190.0,1239.0,4670.0,2690.0,-561.7361111111106,-332.0138888888893,650.0,118924.0,2878.0,75.0,1334.0,5563.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892745848,2053.0,493.0,50.0,1.0,7161.0,1120190.0,1239.0,360.0,120.0,-38.231481481481474,-38.43518518518521,650.0,118924.0,2878.0,75.0,1334.0,436.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892761527,1411.0,94.0,12.0,3.0,5295.0,571879.0,684.0,5575.0,10911.666666666666,654.3124999999999,229.14583333333312,0.0,74102.0,0.0,57.0,1140.0,4691.541666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892761527,2053.0,493.0,50.0,20.0,7161.0,1120190.0,1239.0,24305.0,9960.0,-1581.6243055555497,-2585.917361111111,650.0,118924.0,2878.0,75.0,1334.0,28472.54166666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400892761695,1411.0,94.0,12.0,2.0,5295.0,571879.0,684.0,1270.0,9598.333333333334,-573.8363425925925,100.0863425925925,0.0,74102.0,0.0,57.0,1140.0,1743.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2015-02-01,3400892761695,2053.0,493.0,50.0,11.5,7161.0,1120190.0,1239.0,26105.0,9125.0,316.18553240741016,-1053.8105324074063,650.0,118924.0,2878.0,75.0,1334.0,26842.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
2015-02-01,3400893022634,1411.0,94.0,12.0,4.5,5295.0,571879.0,684.0,2445.0,815.0,-289.29293981481464,172.50127314814816,0.0,74102.0,0.0,57.0,1140.0,2561.7916666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
