ID_SITE_RATTACHE,HOSPI_CODE_UCD,MONTH,QUANTITY,N_UFS,DATE,N_ETB,POPULATION,P_MEDICAL,PN_MEDICAL,LIT_HC,LIT_HP,SEJ_MCO,SEJ_HAD,SEJ_PSY,SEJ_SSR,SEJ_SLD,YEAR,CLUSTER
HOSPI_3,3400892075761,9,2450.0,7.5,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892075761,9,7500.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892088310,9,1952.0,4.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892088310,9,2525.0,9.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892088310,9,3190.0,4.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892088310,9,4940.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892203645,9,1125.0,4.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892203645,9,3615.0,7.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892203645,9,4560.0,7.5,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892203645,9,8600.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892508566,9,4190.0,3.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892508566,9,40.0,1.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892508566,9,3820.0,4.5,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892508566,9,6100.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892669236,9,8897.0,16.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892669236,9,7200.0,22.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892669236,9,8862.0,11.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892669236,9,23364.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892697789,9,1010.0,3.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892697789,9,690.0,2.5,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892697789,9,1720.0,3.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892697789,9,10170.0,2.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892729589,9,3430.0,7.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892729589,9,5270.0,8.5,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892729589,9,5600.0,8.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892729589,9,9870.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892745848,9,4820.0,7.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892745848,9,3140.0,10.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892745848,9,550.0,1.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892745848,9,10200.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892761527,9,4080.0,5.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892761527,9,10495.0,9.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892761527,9,25075.0,17.5,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892761527,9,5500.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892761695,9,1545.0,3.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892761695,9,13625.0,12.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892761695,9,26225.0,13.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892761695,9,7560.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893022634,9,2783.0,5.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893022634,9,4674.0,4.5,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893022634,9,3320.0,2.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893022634,9,1420.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893736135,9,2155.0,5.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893736135,9,3920.0,10.0,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893736135,9,4760.0,5.5,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893736135,9,6920.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893826706,9,3384.0,3.5,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893826706,9,1230.0,4.5,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893826706,9,6753.0,6.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893826706,9,3000.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893875490,9,8436.0,11.0,2018-09-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893875490,9,8400.0,18.5,2018-09-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893875490,9,13005.0,17.0,2018-09-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893875490,9,14550.0,1.0,2018-09-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400890837149,10,2850.0,6.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400890837149,10,2830.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400890837149,10,3840.0,6.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400890837149,10,19700.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400891191226,10,2970.0,8.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400891191226,10,3070.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400891191226,10,7280.0,13.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400891191226,10,9060.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400891225037,10,16530.0,10.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400891225037,10,22540.0,16.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400891225037,10,12640.0,11.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400891225037,10,24160.0,2.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400891235203,10,1460.0,4.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400891235203,10,1650.0,4.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400891235203,10,1320.0,1.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400891235203,10,6150.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892052120,10,2770.0,5.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892052120,10,2130.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892052120,10,1260.0,3.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892052120,10,8160.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892065366,10,4697.0,6.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892065366,10,10761.0,13.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892065366,10,7907.0,8.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892065366,10,18510.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892075761,10,1780.0,7.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892075761,10,2390.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892075761,10,3350.0,9.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892075761,10,7950.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892088310,10,2908.0,6.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892088310,10,3121.0,10.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892088310,10,4675.0,5.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892088310,10,6220.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892203645,10,1695.0,3.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892203645,10,4260.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892203645,10,6155.0,9.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892203645,10,11000.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892508566,10,5540.0,2.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892508566,10,20.0,1.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892508566,10,4130.0,4.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892508566,10,7750.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892669236,10,10871.0,14.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892669236,10,9890.0,19.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892669236,10,9241.0,13.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892669236,10,26982.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892697789,10,1370.0,2.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892697789,10,930.0,1.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892697789,10,1680.0,2.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892697789,10,12060.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892729589,10,4150.0,5.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892729589,10,5840.0,7.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892729589,10,6710.0,9.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892729589,10,21450.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892745848,10,6960.0,8.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892745848,10,3700.0,9.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892745848,10,490.0,1.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892745848,10,11760.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892761527,10,5834.0,4.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892761527,10,15060.0,11.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892761527,10,33490.0,22.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892761527,10,12350.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892761695,10,2095.0,3.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892761695,10,17274.0,11.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892761695,10,27715.0,12.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892761695,10,10450.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893022634,10,3965.0,8.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893022634,10,6422.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893022634,10,3900.0,1.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893022634,10,1800.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893736135,10,1960.0,5.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893736135,10,4946.0,8.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893736135,10,5840.0,7.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893736135,10,8760.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893826706,10,3900.0,3.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893826706,10,2276.0,5.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893826706,10,8940.0,6.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893826706,10,7000.0,1.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400893875490,10,10741.0,13.0,2018-10-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400893875490,10,9447.0,18.0,2018-10-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400893875490,10,15039.0,18.0,2018-10-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400893875490,10,23380.0,2.0,2018-10-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400890837149,11,2260.0,5.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400890837149,11,2640.0,7.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400890837149,11,4230.0,6.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400890837149,11,15800.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400891191226,11,3350.0,7.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400891191226,11,2530.0,7.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400891191226,11,6630.0,11.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400891191226,11,8260.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400891225037,11,14720.0,10.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400891225037,11,19570.0,20.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400891225037,11,9090.0,9.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400891225037,11,21480.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400891235203,11,551.0,2.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400891235203,11,1420.0,2.5,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400891235203,11,150.0,1.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400891235203,11,3750.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892052120,11,3090.0,5.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892052120,11,1870.0,4.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892052120,11,1300.0,3.5,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892052120,11,5610.0,1.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
HOSPI_1,3400892065366,11,4707.0,7.0,2018-11-01,12.0,570662.0,805.0,5362.0,1364.0,101.0,81054.0,0.0,0.0,1203.0,93.0,2018,3
HOSPI_2,3400892065366,11,8196.0,13.0,2018-11-01,5.0,541454.0,703.0,5007.0,1159.0,139.0,74663.0,0.0,1193.0,237.0,0.0,2018,1
HOSPI_3,3400892065366,11,7500.0,8.0,2018-11-01,50.0,1159220.0,1322.0,7439.0,2008.0,517.0,115376.0,1093.0,2481.0,1183.0,118.0,2018,2
HOSPI_4,3400892065366,11,17640.0,2.0,2018-11-01,39.0,1859524.0,2627.0,15723.0,4477.0,486.0,255490.0,0.0,837.0,8416.0,209.0,2018,0
