CODE_ATC,DATE,HOSPI_CODE_UCD,LIT_HC,LIT_HP,MONTH,N_UFS,PN_MEDICAL,POPULATION,P_MEDICAL,QUANTITY,QUANTITY_MA,SEJ_MCO,SEJ_PSY,SEJ_SLD,SEJ_SSR,WEEK,YEAR,CLUSTER
9,2019-02-01,3400892203645,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,7250.0,8800.0,263011.0,770.0,172.0,8031.0,5,2019,0
12,2019-02-01,3400891996128,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,184600.0,212233.3333333333,263011.0,770.0,172.0,8031.0,5,2019,5
1,2019-02-01,3400890837149,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,17100.0,16900.0,263011.0,770.0,172.0,8031.0,5,2019,4
11,2019-02-01,3400891225037,4530.0,514.0,2,2.0,15774.0,1871364.0,2639.0,23160.0,25826.666666666668,263011.0,770.0,172.0,8031.0,5,2019,2
17,2019-02-01,3400892669236,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,14688.0,20229.33333333333,263011.0,770.0,172.0,8031.0,5,2019,3
14,2019-02-01,3400892761695,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,10780.0,9323.333333333334,263011.0,770.0,172.0,8031.0,5,2019,3
7,2019-02-01,3400893736135,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,7970.0,6930.0,263011.0,770.0,172.0,8031.0,5,2019,1
3,2019-02-01,3400892729589,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,16050.0,17330.0,263011.0,770.0,172.0,8031.0,5,2019,3
16,2019-02-01,3400891191226,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,8140.0,8780.0,263011.0,770.0,172.0,8031.0,5,2019,2
10,2019-02-01,3400891235203,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,6000.0,5450.0,263011.0,770.0,172.0,8031.0,5,2019,2
13,2019-02-01,3400892065366,4530.0,514.0,2,2.0,15774.0,1871364.0,2639.0,19830.0,20650.0,263011.0,770.0,172.0,8031.0,5,2019,0
8,2019-02-01,3400892697789,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,12270.0,10980.0,263011.0,770.0,172.0,8031.0,5,2019,3
5,2019-02-01,3400892075761,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,6090.0,8570.0,263011.0,770.0,172.0,8031.0,5,2019,0
4,2019-02-01,3400892088310,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,8290.0,6916.666666666667,263011.0,770.0,172.0,8031.0,5,2019,0
15,2019-02-01,3400893022634,4530.0,514.0,2,1.0,15774.0,1871364.0,2639.0,0.0,1986.6666666666667,263011.0,770.0,172.0,8031.0,5,2019,6
5,2019-03-01,3400892075761,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,8970.0,8410.0,263011.0,770.0,172.0,8031.0,9,2019,0
14,2019-03-01,3400892761527,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,6350.0,6333.333333333333,263011.0,770.0,172.0,8031.0,9,2019,3
3,2019-03-01,3400892729589,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,17490.0,16760.0,263011.0,770.0,172.0,8031.0,9,2019,3
15,2019-03-01,3400893022634,4530.0,514.0,3,3.0,15774.0,1871364.0,2639.0,1160.0,1360.0,263011.0,770.0,172.0,8031.0,9,2019,6
11,2019-03-01,3400891225037,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,25400.0,25533.33333333333,263011.0,770.0,172.0,8031.0,9,2019,2
8,2019-03-01,3400892697789,4530.0,514.0,3,2.0,15774.0,1871364.0,2639.0,12270.0,11810.0,263011.0,770.0,172.0,8031.0,9,2019,3
18,2019-03-01,3400892508566,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,7050.0,6733.333333333333,263011.0,770.0,172.0,8031.0,9,2019,3
12,2019-03-01,3400891996128,4530.0,514.0,3,2.0,15774.0,1871364.0,2639.0,200400.0,205100.0,263011.0,770.0,172.0,8031.0,9,2019,5
13,2019-03-01,3400892065366,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,19500.0,20990.0,263011.0,770.0,172.0,8031.0,9,2019,0
7,2019-03-01,3400893736135,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,7180.0,6930.0,263011.0,770.0,172.0,8031.0,9,2019,1
16,2019-03-01,3400891191226,4530.0,514.0,3,2.0,15774.0,1871364.0,2639.0,9060.0,9093.333333333334,263011.0,770.0,172.0,8031.0,9,2019,2
3,2019-03-01,3400892052120,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,8070.0,7130.0,263011.0,770.0,172.0,8031.0,9,2019,0
10,2019-03-01,3400891235203,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,5700.0,5800.0,263011.0,770.0,172.0,8031.0,9,2019,2
1,2019-03-01,3400890837149,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,17100.0,17133.333333333332,263011.0,770.0,172.0,8031.0,9,2019,4
2,2019-03-01,3400893826706,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,5100.0,5333.333333333333,263011.0,770.0,172.0,8031.0,9,2019,1
14,2019-03-01,3400892761695,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,8340.0,9030.0,263011.0,770.0,172.0,8031.0,9,2019,3
6,2019-03-01,3400892745848,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,11760.0,10803.0,263011.0,770.0,172.0,8031.0,9,2019,3
4,2019-03-01,3400892088310,4530.0,514.0,3,3.0,15774.0,1871364.0,2639.0,2040.0,5203.333333333333,263011.0,770.0,172.0,8031.0,9,2019,0
17,2019-03-01,3400892669236,4530.0,514.0,3,2.0,15774.0,1871364.0,2639.0,24932.0,22082.0,263011.0,770.0,172.0,8031.0,9,2019,3
9,2019-03-01,3400892203645,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,9550.0,9116.666666666666,263011.0,770.0,172.0,8031.0,9,2019,0
12,2019-03-01,3400893875490,4530.0,514.0,3,1.0,15774.0,1871364.0,2639.0,21310.0,23023.33333333333,263011.0,770.0,172.0,8031.0,9,2019,1
